,brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
1178,alfa-romeo,Alfa Romeo Giulia,black,08/2022,2022,57990,280,Automatic,Petrol,7.3,25.0
1179,alfa-romeo,Alfa Romeo Stelvio,black,10/2022,2022,82990,510,Automatic,Petrol,10.0,99.0
1180,alfa-romeo,Alfa Romeo Stelvio,black,07/2022,2022,45900,200,Automatic,Petrol,8.5,10.0
1181,alfa-romeo,Alfa Romeo Stelvio,black,08/2022,2022,54990,209,Automatic,Diesel,6.3,50.0
1182,alfa-romeo,Alfa Romeo Stelvio,black,02/2022,2022,52490,280,Automatic,Petrol,8.8,16500.0
1183,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49470,209,Automatic,Diesel,5.7,10.0
1184,alfa-romeo,Alfa Romeo Tonale,black,10/2022,2022,43499,160,Automatic,Hybrid,6.0,1000.0
1185,alfa-romeo,Alfa Romeo Giulia,black,02/2022,2022,49900,280,Automatic,Petrol,7.3,9900.0
1186,alfa-romeo,Alfa Romeo Stelvio,black,04/2022,2022,61900,280,Automatic,Petrol,7.4,9490.0
1187,alfa-romeo,Alfa Romeo Stelvio,black,03/2022,2022,59900,280,Automatic,Petrol,7.2,5000.0
1188,alfa-romeo,Alfa Romeo Giulia,black,04/2022,2022,51990,280,Automatic,Petrol,7.2,5.0
1189,alfa-romeo,Alfa Romeo Stelvio,black,07/2022,2022,59385,280,Automatic,Petrol,9.1,9000.0
1190,alfa-romeo,Alfa Romeo Tonale,black,11/2022,2022,48890,160,Automatic,Petrol,6.5,6000.0
1191,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,84990,510,Automatic,Petrol,10.0,2990.0
1192,alfa-romeo,Alfa Romeo Giulia,black,04/2022,2022,50990,280,Automatic,Petrol,6.8,15.0
1193,alfa-romeo,Alfa Romeo Giulia,black,10/2022,2022,74800,510,Automatic,Petrol,9.0,7200.0
1196,alfa-romeo,Alfa Romeo Stelvio,black,02/2022,2022,55999,280,Automatic,Petrol,7.2,16100.0
1197,alfa-romeo,Alfa Romeo Giulia,black,02/2022,2022,51950,280,Automatic,Petrol,7.2,19990.0
1198,alfa-romeo,Alfa Romeo Tonale,black,10/2022,2022,44988,160,Automatic,Hybrid,6.5,10.0
1199,alfa-romeo,Alfa Romeo Tonale,black,11/2022,2022,39975,131,Automatic,Diesel,5.9,12227.0
1200,alfa-romeo,Alfa Romeo Tonale,black,11/2022,2022,43285,131,Automatic,Diesel,5.5,100.0
1201,alfa-romeo,Alfa Romeo Stelvio,black,10/2022,2022,58990,280,Automatic,Petrol,8.8,50.0
1202,alfa-romeo,Alfa Romeo Tonale,black,12/2022,2022,33799,131,Automatic,Hybrid,5.9,100.0
1203,alfa-romeo,Alfa Romeo Giulia,black,01/2022,2022,44990,280,Automatic,Petrol,8.7,15555.0
1204,alfa-romeo,Alfa Romeo Tonale,black,10/2022,2022,39499,160,Automatic,Hybrid,5.9,5.0
1205,alfa-romeo,Alfa Romeo Tonale,black,10/2022,2022,39499,159,Automatic,Hybrid,5.9,5.0
1206,alfa-romeo,Alfa Romeo Tonale,black,10/2022,2022,39499,159,Automatic,Hybrid,5.9,5.0
1207,alfa-romeo,Alfa Romeo Tonale,black,11/2022,2022,39499,159,Automatic,Hybrid,5.9,25.0
1208,alfa-romeo,Alfa Romeo Giulia,black,04/2022,2022,62990,209,Automatic,Diesel,5.7,10.0
1209,alfa-romeo,Alfa Romeo Stelvio,black,06/2022,2022,54940,280,Automatic,Petrol,8.5,10.0
1210,alfa-romeo,Alfa Romeo Tonale,black,11/2022,2022,39499,159,Automatic,Hybrid,5.9,5.0
1211,alfa-romeo,Alfa Romeo Tonale,black,12/2022,2022,40999,159,Automatic,Hybrid,5.9,5.0
1212,alfa-romeo,Alfa Romeo Tonale,black,10/2022,2022,40999,159,Automatic,Hybrid,5.9,5.0
1213,alfa-romeo,Alfa Romeo Tonale,black,10/2022,2022,40999,159,Automatic,Hybrid,5.9,5.0
1214,alfa-romeo,Alfa Romeo Stelvio,black,10/2022,2022,87999,510,Automatic,Petrol,11.8,10.0
1215,alfa-romeo,Alfa Romeo Stelvio,black,03/2022,2022,49970,200,Automatic,Petrol,7.0,16668.0
1216,alfa-romeo,Alfa Romeo Giulia,black,06/2022,2022,88690,510,Automatic,Petrol,9.0,20.0
1217,alfa-romeo,Alfa Romeo Tonale,black,12/2022,2022,29970,156,Automatic,Petrol,5.9,29.0
1219,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49490,209,Automatic,Diesel,5.7,10.0
1220,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49470,209,Automatic,Diesel,5.7,10.0
1221,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49470,209,Automatic,Diesel,5.7,10.0
1222,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49470,209,Automatic,Diesel,5.7,10.0
1223,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49470,209,Automatic,Diesel,5.7,10.0
1224,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49470,209,Automatic,Diesel,5.7,10.0
1225,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49490,209,Automatic,Diesel,5.7,10.0
1226,alfa-romeo,Alfa Romeo Stelvio,black,12/2022,2022,49490,209,Automatic,Diesel,5.7,10.0
1227,alfa-romeo,Alfa Romeo Stelvio,black,10/2022,2022,55839,280,Automatic,Petrol,7.3,25.0
1229,alfa-romeo,Alfa Romeo Stelvio,black,10/2022,2022,55837,280,Automatic,Petrol,7.3,5.0
1230,alfa-romeo,Alfa Romeo Stelvio,black,01/2022,2022,54790,280,Automatic,Petrol,7.3,10.0
1231,alfa-romeo,Alfa Romeo Tonale,black,12/2022,2022,40999,160,Automatic,Petrol,5.9,100.0
1232,alfa-romeo,Alfa Romeo Stelvio,black,09/2022,2022,55990,209,Automatic,Diesel,6.3,50.0
1233,alfa-romeo,Alfa Romeo Stelvio,black,10/2022,2022,55990,209,Automatic,Diesel,6.3,50.0
1234,alfa-romeo,Alfa Romeo Tonale,black,12/2022,2022,39499,159,Automatic,Hybrid,5.9,5.0
1235,alfa-romeo,Alfa Romeo Tonale,black,12/2022,2022,39499,159,Automatic,Hybrid,5.9,5.0
1237,alfa-romeo,Alfa Romeo Giulia,silver,06/2022,2022,42045,201,Automatic,Petrol,7.2,10.0
1238,alfa-romeo,Alfa Romeo Giulia,silver,06/2022,2022,41845,201,Automatic,Petrol,7.2,10.0
1239,alfa-romeo,Alfa Romeo Stelvio,silver,09/2022,2022,54985,280,Automatic,Petrol,9.1,100.0
1240,alfa-romeo,Alfa Romeo Giulia,silver,02/2022,2022,45490,200,Automatic,Petrol,6.8,6575.0
1241,alfa-romeo,Alfa Romeo Stelvio,silver,09/2022,2022,52795,280,Automatic,Petrol,9.1,100.0
1242,alfa-romeo,Alfa Romeo Stelvio,silver,12/2022,2022,49490,209,Automatic,Diesel,5.7,10.0
1243,alfa-romeo,Alfa Romeo Stelvio,silver,12/2022,2022,49490,209,Automatic,Diesel,5.7,10.0
1244,alfa-romeo,Alfa Romeo Stelvio,silver,12/2022,2022,49490,209,Automatic,Diesel,5.7,10.0
1245,alfa-romeo,Alfa Romeo Stelvio,silver,12/2022,2022,49490,209,Automatic,Diesel,5.7,10.0
1246,alfa-romeo,Alfa Romeo Stelvio,silver,08/2022,2022,51770,280,Automatic,Petrol,7.2,4900.0
1247,alfa-romeo,Alfa Romeo Tonale,white,10/2022,2022,45540,160,Automatic,Petrol,5.8,9999.0
1248,alfa-romeo,Alfa Romeo Tonale,white,12/2022,2022,41975,160,Automatic,Petrol,6.5,100.0
1249,alfa-romeo,Alfa Romeo Tonale,white,10/2022,2022,47899,160,Automatic,Hybrid,5.9,20.0
1250,alfa-romeo,Alfa Romeo Stelvio,white,01/2022,2022,51990,280,Automatic,Petrol,9.6,9999.0
1251,alfa-romeo,Alfa Romeo Stelvio,white,08/2022,2022,53580,280,Automatic,Petrol,8.5,10.0
1252,alfa-romeo,Alfa Romeo Stelvio,white,06/2022,2022,54980,280,Automatic,Petrol,7.4,10.0
1253,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,48990,209,Automatic,Diesel,5.7,10.0
1254,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,48990,209,Automatic,Diesel,5.7,10.0
1255,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,48990,209,Automatic,Diesel,5.7,10.0
1256,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,48990,209,Automatic,Diesel,5.7,10.0
1257,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,48990,209,Automatic,Diesel,5.7,10.0
1258,alfa-romeo,Alfa Romeo Giulia,white,06/2022,2022,55990,280,Automatic,Petrol,6.6,10.0
1259,alfa-romeo,Alfa Romeo Stelvio,white,02/2022,2022,55988,209,Automatic,Diesel,6.5,10.0
1260,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,50490,209,Automatic,Diesel,5.7,10.0
1261,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,50490,209,Automatic,Diesel,5.7,10.0
1262,alfa-romeo,Alfa Romeo Stelvio,white,12/2022,2022,50490,209,Automatic,Diesel,5.7,10.0
1263,alfa-romeo,Alfa Romeo Giulia,white,04/2022,2022,49999,200,Automatic,Petrol,6.4,10.0
1264,alfa-romeo,Alfa Romeo Stelvio,white,06/2022,2022,61350,280,Automatic,Petrol,8.8,15.0
1265,alfa-romeo,Alfa Romeo Tonale,white,10/2022,2022,44988,160,Automatic,Hybrid,5.0,10.0
1266,alfa-romeo,Alfa Romeo Giulia,white,07/2022,2022,47940,280,Automatic,Petrol,8.1,2222.0
1267,alfa-romeo,Alfa Romeo Stelvio,white,10/2022,2022,69990,280,Automatic,Petrol,9.1,9999.0
1268,alfa-romeo,Alfa Romeo Giulia,white,06/2022,2022,50990,209,Automatic,Diesel,5.7,99.0
1269,alfa-romeo,Alfa Romeo Stelvio,white,03/2022,2022,59900,280,Automatic,Petrol,7.3,7500.0
1270,alfa-romeo,Alfa Romeo Giulia,white,09/2022,2022,53490,280,Automatic,Petrol,7.3,15.0
1271,alfa-romeo,Alfa Romeo Stelvio,white,06/2022,2022,49870,280,Automatic,Petrol,8.5,2000.0
1272,alfa-romeo,Alfa Romeo Stelvio,white,11/2022,2022,54880,280,Automatic,Petrol,7.4,2500.0
1273,alfa-romeo,Alfa Romeo Giulia,white,09/2022,2022,48585,209,Automatic,Diesel,5.6,9000.0
1274,alfa-romeo,Alfa Romeo Giulia,white,06/2022,2022,52990,209,Automatic,Diesel,5.0,2750.0
1275,alfa-romeo,Alfa Romeo Stelvio,white,04/2022,2022,52990,209,Automatic,Diesel,5.7,10.0
1276,alfa-romeo,Alfa Romeo Giulia,white,10/2022,2022,46990,200,Automatic,Petrol,7.1,20.0
1277,alfa-romeo,Alfa Romeo Giulia,white,11/2022,2022,58900,280,Automatic,Petrol,7.3,100.0
1278,alfa-romeo,Alfa Romeo Stelvio,white,04/2022,2022,59900,280,Automatic,Petrol,7.9,9980.0
1279,alfa-romeo,Alfa Romeo Stelvio,white,04/2022,2022,52990,209,Automatic,Diesel,5.7,10.0
1280,alfa-romeo,Alfa Romeo Stelvio,white,11/2022,2022,62499,280,Automatic,Petrol,7.4,20.0
1281,alfa-romeo,Alfa Romeo Stelvio,white,07/2022,2022,63899,209,Automatic,Diesel,5.5,10000.0
1282,alfa-romeo,Alfa Romeo Stelvio,white,09/2022,2022,56985,280,Automatic,Petrol,9.1,100.0
1283,alfa-romeo,Alfa Romeo Stelvio,white,03/2022,2022,63900,280,Unknown,Petrol,7.4,4500.0
1284,alfa-romeo,Alfa Romeo Giulia,white,01/2022,2022,44999,209,Automatic,Diesel,5.5,48963.0
1285,alfa-romeo,Alfa Romeo Stelvio,white,05/2022,2022,63900,280,Automatic,Petrol,7.4,7300.0
1286,alfa-romeo,Alfa Romeo Stelvio,white,08/2022,2022,53785,280,Automatic,Petrol,9.1,13000.0
1287,alfa-romeo,Alfa Romeo Tonale,white,10/2022,2022,44790,160,Automatic,Petrol,6.1,3194.0
1288,alfa-romeo,Alfa Romeo Giulia,white,11/2022,2022,59990,280,Automatic,Petrol,8.1,10.0
1289,alfa-romeo,Alfa Romeo Giulia,white,10/2022,2022,59690,280,Automatic,Petrol,8.1,9999.0
1290,alfa-romeo,Alfa Romeo Stelvio,white,06/2022,2022,67590,280,Automatic,Petrol,7.3,10.0
1291,alfa-romeo,Alfa Romeo Giulia,white,04/2022,2022,51990,280,Automatic,Petrol,7.2,5.0
1292,alfa-romeo,Alfa Romeo Stelvio,white,04/2022,2022,48990,280,Automatic,Petrol,7.2,50.0
1293,alfa-romeo,Alfa Romeo Giulia,white,01/2022,2022,45985,209,Automatic,Diesel,5.5,18000.0
1294,alfa-romeo,Alfa Romeo Giulia,white,01/2022,2022,51490,209,Automatic,Diesel,5.5,10.0
1295,alfa-romeo,Alfa Romeo Stelvio,white,01/2022,2022,45899,209,Automatic,Diesel,5.5,27000.0
1297,alfa-romeo,Alfa Romeo Giulia,gold,04/2022,2022,52685,280,Automatic,Petrol,7.2,7583.0
1298,alfa-romeo,Alfa Romeo Giulia,gold,12/2022,2022,77490,510,Automatic,Petrol,10.0,50.0
1299,alfa-romeo,Alfa Romeo Stelvio,gold,03/2022,2022,74900,510,Automatic,Petrol,9.8,8500.0
1300,alfa-romeo,Alfa Romeo Giulia,gold,06/2022,2022,79990,510,Automatic,Petrol,9.0,3120.0
1301,alfa-romeo,Alfa Romeo Giulia,gold,06/2022,2022,85990,510,Automatic,Petrol,9.0,3120.0
1302,alfa-romeo,Alfa Romeo Stelvio,gold,06/2022,2022,87390,510,Automatic,Petrol,10.0,20.0
1303,alfa-romeo,Alfa Romeo Stelvio,gold,07/2022,2022,93990,510,Automatic,Petrol,10.0,20.0
1304,alfa-romeo,Alfa Romeo Stelvio,gold,06/2022,2022,81550,510,Automatic,Petrol,10.0,199.0
1305,alfa-romeo,Alfa Romeo Stelvio,gold,08/2022,2022,57990,209,Automatic,Diesel,5.7,5000.0
1306,alfa-romeo,Alfa Romeo Stelvio,gold,07/2022,2022,55940,280,Automatic,Petrol,8.5,10.0
1307,alfa-romeo,Alfa Romeo Giulia,gold,06/2022,2022,51500,280,Automatic,Petrol,8.2,15.0
1308,alfa-romeo,Alfa Romeo Giulia,gold,03/2022,2022,54980,280,Automatic,Petrol,7.3,12000.0
1309,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,41288,160,Automatic,Petrol,6.3,10.0
1310,alfa-romeo,Alfa Romeo Tonale,blue,03/2023,2023,39990,160,Automatic,Petrol,5.8,10.0
1311,alfa-romeo,Alfa Romeo Tonale,blue,02/2023,2023,60590,280,Automatic,Hybrid,1.4,1563.0
1312,alfa-romeo,Alfa Romeo Tonale,blue,03/2023,2023,39990,160,Automatic,Petrol,5.8,10.0
1313,alfa-romeo,Alfa Romeo Tonale,blue,03/2023,2023,39990,160,Automatic,Petrol,5.8,10.0
1314,alfa-romeo,Alfa Romeo Tonale,blue,03/2023,2023,39990,160,Automatic,Petrol,5.8,10.0
1315,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,41488,160,Automatic,Petrol,6.3,10.0
1316,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,41488,160,Automatic,Petrol,6.3,10.0
1317,alfa-romeo,Alfa Romeo Giulia,blue,02/2023,2023,54990,280,Automatic,Petrol,7.3,4990.0
1318,alfa-romeo,Alfa Romeo Giulia,blue,03/2023,2023,79850,510,Automatic,Petrol,9.0,5.0
1319,alfa-romeo,Alfa Romeo Giulia,blue,02/2023,2023,52350,209,Automatic,Diesel,5.7,20.0
1320,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,41288,160,Automatic,Petrol,6.3,10.0
1321,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,41288,160,Automatic,Petrol,6.3,10.0
1322,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,34949,131,Manual,Diesel,5.6,10.0
1323,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,41288,160,Automatic,Petrol,6.3,10.0
1324,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,34949,131,Automatic,Diesel,5.6,10.0
1325,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,41288,160,Automatic,Petrol,6.3,10.0
1326,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,34949,131,Automatic,Diesel,6.2,10.0
1327,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,34949,131,Automatic,Diesel,5.2,10.0
1328,alfa-romeo,Alfa Romeo Tonale,blue,04/2023,2023,34949,131,Automatic,Diesel,5.6,10.0
1329,alfa-romeo,Alfa Romeo Tonale,blue,02/2023,2023,46990,160,Automatic,Petrol,5.9,5000.0
1330,alfa-romeo,Alfa Romeo Tonale,blue,01/2023,2023,44945,160,Automatic,Petrol,6.5,100.0
1333,alfa-romeo,Alfa Romeo Tonale,grey,03/2023,2023,42450,160,Automatic,Petrol,5.8,10.0
1334,alfa-romeo,Alfa Romeo Tonale,grey,02/2023,2023,42450,160,Automatic,Petrol,5.8,10.0
1335,alfa-romeo,Alfa Romeo Tonale,grey,02/2023,2023,41980,160,Automatic,Petrol,5.8,10.0
1336,alfa-romeo,Alfa Romeo Tonale,grey,02/2023,2023,41950,131,Manual,Diesel,5.6,500.0
1337,alfa-romeo,Alfa Romeo Tonale,grey,01/2023,2023,29970,156,Automatic,Petrol,5.9,5.0
1338,alfa-romeo,Alfa Romeo Tonale,grey,02/2023,2023,42450,160,Automatic,Petrol,5.8,10.0
1339,alfa-romeo,Alfa Romeo Tonale,grey,01/2023,2023,32649,156,Automatic,Petrol,5.9,10.0
1340,alfa-romeo,Alfa Romeo,grey,01/2023,2023,48340,131,Automatic,Petrol,6.2,50.0
1341,alfa-romeo,Alfa Romeo Tonale,grey,02/2023,2023,49490,131,Automatic,Diesel,5.7,10.0
1342,alfa-romeo,Alfa Romeo Stelvio,grey,01/2023,2023,43000,209,Automatic,Diesel,5.7,10.0
1343,alfa-romeo,Alfa Romeo Tonale,grey,03/2023,2023,64990,160,Automatic,Petrol,6.0,6.0
1344,alfa-romeo,Alfa Romeo Stelvio,grey,01/2023,2023,81790,280,Automatic,Petrol,8.6,3500.0
1345,alfa-romeo,Alfa Romeo Stelvio,grey,03/2023,2023,53910,510,Automatic,Petrol,11.8,50.0
1346,alfa-romeo,Alfa Romeo Tonale,grey,02/2023,2023,57470,280,Automatic,Hybrid,1.4,20.0
1348,alfa-romeo,Alfa Romeo Giulia,grey,03/2023,2023,89950,510,Automatic,Petrol,9.2,3000.0
1349,alfa-romeo,Alfa Romeo Giulia,grey,01/2023,2023,77875,510,Automatic,Petrol,10.3,100.0
1351,alfa-romeo,Alfa Romeo Tonale,green,04/2023,2023,41988,160,Automatic,Petrol,6.3,10.0
1352,alfa-romeo,Alfa Romeo Tonale,green,02/2023,2023,56990,280,Automatic,Hybrid,1.4,15.0
1354,alfa-romeo,Alfa Romeo Giulia,red,02/2023,2023,59990,209,Automatic,Diesel,5.5,10.0
1355,alfa-romeo,Alfa Romeo Giulia,red,03/2023,2023,48940,200,Automatic,Petrol,8.1,10.0
1356,alfa-romeo,Alfa Romeo Tonale,red,04/2023,2023,40338,160,Automatic,Petrol,6.3,10.0
1357,alfa-romeo,Alfa Romeo Tonale,red,01/2023,2023,31699,156,Automatic,Petrol,5.9,7.0
1358,alfa-romeo,Alfa Romeo Tonale,red,04/2023,2023,40338,160,Automatic,Petrol,6.3,10.0
1359,alfa-romeo,Alfa Romeo Tonale,red,04/2023,2023,40338,160,Automatic,Petrol,6.3,10.0
1360,alfa-romeo,Alfa Romeo Tonale,red,04/2023,2023,37490,131,Automatic,Hybrid,5.9,11.0
1361,alfa-romeo,Alfa Romeo Tonale,red,02/2023,2023,43935,160,Automatic,Petrol,5.9,100.0
1362,alfa-romeo,Alfa Romeo Tonale,red,04/2023,2023,40338,160,Automatic,Petrol,6.3,10.0
1363,alfa-romeo,Alfa Romeo Tonale,red,05/2023,2023,41500,131,Automatic,Hybrid,6.2,20.0
1364,alfa-romeo,Alfa Romeo Tonale,red,05/2023,2023,38990,131,Automatic,Hybrid,5.9,99.0
1365,alfa-romeo,Alfa Romeo Tonale,red,03/2023,2023,38990,131,Automatic,Hybrid,5.9,99.0
1366,alfa-romeo,Alfa Romeo Giulia,red,03/2023,2023,79950,510,Automatic,Petrol,10.2,15.0
1367,alfa-romeo,Alfa Romeo Tonale,red,05/2023,2023,37700,131,Automatic,Hybrid,6.5,99.0
1368,alfa-romeo,Alfa Romeo Giulia,red,04/2023,2023,68440,280,Automatic,Petrol,8.0,1000.0
1370,alfa-romeo,Alfa Romeo Stelvio,red,02/2023,2023,67990,280,Automatic,Petrol,7.3,5000.0
1371,alfa-romeo,Alfa Romeo Giulia,red,01/2023,2023,54995,280,Automatic,Petrol,7.3,99.0
1373,alfa-romeo,Alfa Romeo Giulia,red,04/2023,2023,84990,510,Automatic,Petrol,9.2,10.0
1374,alfa-romeo,Alfa Romeo Tonale,red,05/2023,2023,39190,131,Automatic,Hybrid,5.9,99.0
1375,alfa-romeo,Alfa Romeo Giulia,red,02/2023,2023,56990,280,Automatic,Petrol,8.0,5500.0
1376,alfa-romeo,Alfa Romeo Tonale,red,03/2023,2023,39190,131,Automatic,Hybrid,5.9,350.0
1377,alfa-romeo,Alfa Romeo Tonale,red,03/2023,2023,55490,207,Automatic,Hybrid,1.4,50.0
1378,alfa-romeo,Alfa Romeo Tonale,red,03/2023,2023,39190,131,Automatic,Hybrid,5.9,99.0
1380,alfa-romeo,Alfa Romeo Stelvio,black,01/2023,2023,68990,280,Automatic,Petrol,8.8,15.0
1381,alfa-romeo,Alfa Romeo Giulia,black,05/2023,2023,60990,280,Automatic,Petrol,8.4,10.0
1382,alfa-romeo,Alfa Romeo Stelvio,black,05/2023,2023,69570,280,Automatic,Petrol,9.2,10.0
1383,alfa-romeo,Alfa Romeo Stelvio,black,04/2023,2023,67987,280,Automatic,Petrol,7.2,50.0
1385,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,33799,131,Automatic,Hybrid,5.9,5.0
1386,alfa-romeo,Alfa Romeo Tonale,black,03/2023,2023,55900,280,Automatic,Hybrid,1.5,500.0
1387,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,33799,131,Automatic,Hybrid,5.9,5.0
1389,alfa-romeo,Alfa Romeo Stelvio,black,06/2023,2023,87980,510,Automatic,Petrol,10.0,10.0
1390,alfa-romeo,Alfa Romeo Giulia,black,03/2023,2023,83990,510,Automatic,Petrol,9.0,10.0
1391,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,33799,131,Automatic,Hybrid,5.9,5.0
1392,alfa-romeo,Alfa Romeo Stelvio,black,03/2023,2023,65486,209,Automatic,Diesel,5.7,20.0
1393,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,33799,131,Automatic,Hybrid,5.9,5.0
1394,alfa-romeo,Alfa Romeo Giulia,black,02/2023,2023,47404,200,Automatic,Petrol,7.5,5.0
1395,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,29970,14,Automatic,Hybrid,5.9,10.0
1397,alfa-romeo,Alfa Romeo Giulia,black,02/2023,2023,47400,200,Automatic,Petrol,7.5,5.0
1398,alfa-romeo,Alfa Romeo Tonale,black,05/2023,2023,43900,131,Automatic,Diesel,5.6,500.0
1399,alfa-romeo,Alfa Romeo Tonale,black,02/2023,2023,39990,131,Automatic,Diesel,5.5,99.0
1400,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,33799,131,Automatic,Hybrid,5.9,5.0
1401,alfa-romeo,Alfa Romeo Giulia,black,03/2023,2023,48940,200,Automatic,Petrol,8.1,10.0
1402,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,33799,131,Automatic,Hybrid,5.9,5.0
1403,alfa-romeo,Alfa Romeo Stelvio,black,01/2023,2023,49530,200,Automatic,Petrol,7.5,20.0
1404,alfa-romeo,Alfa Romeo Tonale,black,04/2023,2023,47685,160,Automatic,Petrol,6.5,9000.0
1405,alfa-romeo,Alfa Romeo Tonale,black,05/2023,2023,43290,160,Automatic,Hybrid,6.5,1500.0
1406,alfa-romeo,Alfa Romeo Giulia,black,04/2023,2023,59990,280,Automatic,Petrol,6.6,1500.0
1407,alfa-romeo,Alfa Romeo Tonale,black,03/2023,2023,37990,131,Automatic,Diesel,5.6,9.0
1408,alfa-romeo,Alfa Romeo Tonale,black,02/2023,2023,40190,131,Automatic,Diesel,5.5,99.0
1409,alfa-romeo,Alfa Romeo Giulia,black,01/2023,2023,48940,200,Automatic,Petrol,8.1,10.0
1410,alfa-romeo,Alfa Romeo Giulia,black,04/2023,2023,83490,510,Automatic,Petrol,9.2,10.0
1411,alfa-romeo,Alfa Romeo Giulia,black,05/2023,2023,61880,280,Automatic,Petrol,8.4,3000.0
1412,alfa-romeo,Alfa Romeo Giulia,black,02/2023,2023,59785,280,Automatic,Petrol,7.3,100.0
1413,alfa-romeo,Alfa Romeo Giulia,black,03/2023,2023,51639,280,Automatic,Petrol,8.3,10.0
1414,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,29970,156,Automatic,Petrol,5.9,150.0
1415,alfa-romeo,Alfa Romeo Giulia,black,01/2023,2023,47600,209,Automatic,Diesel,5.6,3643.0
1416,alfa-romeo,Alfa Romeo Giulia,black,03/2023,2023,54890,209,Automatic,Diesel,5.7,2500.0
1418,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,29970,156,Automatic,Petrol,5.9,5.0
1419,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,29970,156,Automatic,Petrol,5.9,50.0
1420,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,29970,129,Automatic,Hybrid,5.9,5.0
1421,alfa-romeo,Alfa Romeo Giulia,black,02/2023,2023,47400,200,Automatic,Petrol,7.1,5.0
1422,alfa-romeo,Alfa Romeo Stelvio,black,01/2023,2023,55900,209,Automatic,Diesel,6.5,3600.0
1423,alfa-romeo,Alfa Romeo Giulia,black,02/2023,2023,47400,200,Automatic,Petrol,7.1,5.0
1424,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,32199,156,Automatic,Petrol,5.9,5.0
1425,alfa-romeo,Alfa Romeo Giulia,black,05/2023,2023,79750,510,Automatic,Petrol,9.2,10.0
1426,alfa-romeo,Alfa Romeo Tonale,black,01/2023,2023,29970,156,Automatic,Petrol,5.9,15.0
1427,alfa-romeo,Alfa Romeo Giulia,silver,03/2023,2023,66500,280,Automatic,Petrol,6.4,10.0
1428,alfa-romeo,Alfa Romeo Giulia,silver,02/2023,2023,50550,280,Automatic,Petrol,7.0,15.0
1429,alfa-romeo,Alfa Romeo Stelvio,white,04/2023,2023,59950,209,Automatic,Diesel,6.0,3025.0
1430,alfa-romeo,Alfa Romeo Tonale,white,03/2023,2023,46990,160,Automatic,Hybrid,5.7,50.0
1431,alfa-romeo,Alfa Romeo Tonale,white,03/2023,2023,46890,160,Automatic,Hybrid,5.7,50.0
1432,alfa-romeo,Alfa Romeo Giulia,white,02/2023,2023,54890,280,Automatic,Petrol,7.2,7.0
1433,alfa-romeo,Alfa Romeo Tonale,white,05/2023,2023,49585,160,Automatic,Petrol,6.0,10.0
1434,alfa-romeo,Alfa Romeo Tonale,white,02/2023,2023,43990,160,Automatic,Hybrid,5.9,15.0
1436,alfa-romeo,Alfa Romeo Giulia,gold,01/2023,2023,85490,510,Automatic,Petrol,9.0,10.0
